Var1	Sample_no	Var2	Species	Freq
941	2	SLWUG2	Cecidomyiidae_cluster2096	1
956	2	SLWUG2	Cecidomyiidae_cluster23	1
971	2	SLWUG2	Cecidomyiidae_cluster25	0
986	2	SLWUG2	Cecidomyiidae_cluster313	0
1001	2	SLWUG2	Cecidomyiidae_cluster316	0
1016	2	SLWUG2	Cecidomyiidae_cluster32	0
1031	2	SLWUG2	Cecidomyiidae_cluster34	0
1046	2	SLWUG2	Cecidomyiidae_cluster43	0
1061	2	SLWUG2	Cecidomyiidae_cluster436	0
1076	2	SLWUG2	Cecidomyiidae_cluster46	0
1091	2	SLWUG2	Cecidomyiidae_cluster544	0
1106	2	SLWUG2	Cecidomyiidae_cluster599	0
1121	2	SLWUG2	Cecidomyiidae_cluster6	0
1136	2	SLWUG2	Cecidomyiidae_cluster615	0
1151	2	SLWUG2	Cecidomyiidae_cluster653	0
1166	2	SLWUG2	Cecidomyiidae_cluster662	0
1181	2	SLWUG2	Cecidomyiidae_cluster70	0
1196	2	SLWUG2	Cecidomyiidae_cluster790	1
1211	2	SLWUG2	Cecidomyiidae_cluster849	0
1226	2	SLWUG2	Cecidomyiidae_cluster920	0
1241	2	SLWUG2	Cecidomyiidae_cluster99	0
1256	2	SLWUG2	Cerambycidae_cluster17	0
1271	2	SLWUG2	Cerambycidae_cluster3	0
1286	2	SLWUG2	Ceraphronidae_cluster123	0
1301	2	SLWUG2	Ceraphronidae_cluster4	14
1316	2	SLWUG2	Ceraphronidae_cluster9	0
1331	2	SLWUG2	Ceratopogonidae_cluster44	0
1346	2	SLWUG2	Ceratopogonidae_cluster45	0
1361	2	SLWUG2	Ceratopogonidae_cluster67	0
1376	2	SLWUG2	Chamaemyiidae_cluster1	0
1391	2	SLWUG2	Chironomidae_cluster1	2
1406	2	SLWUG2	Chironomidae_cluster10	0
1421	2	SLWUG2	Chironomidae_cluster104	0
1436	2	SLWUG2	Chironomidae_cluster105	0
1451	2	SLWUG2	Chironomidae_cluster11	1
1466	2	SLWUG2	Chironomidae_cluster15	2
1481	2	SLWUG2	Chironomidae_cluster17	1
1496	2	SLWUG2	Chironomidae_cluster19	10
1511	2	SLWUG2	Chironomidae_cluster2	0
1526	2	SLWUG2	Chironomidae_cluster222	0
1541	2	SLWUG2	Chironomidae_cluster224	0
1556	2	SLWUG2	Chironomidae_cluster23	0
1571	2	SLWUG2	Chironomidae_cluster24	0
1586	2	SLWUG2	Chironomidae_cluster25	0
1601	2	SLWUG2	Chironomidae_cluster26	0
1616	2	SLWUG2	Chironomidae_cluster3	1
1631	2	SLWUG2	Chironomidae_cluster30	0
1646	2	SLWUG2	Chironomidae_cluster312	0
1661	2	SLWUG2	Chironomidae_cluster32	1
1676	2	SLWUG2	Chironomidae_cluster341	0
1691	2	SLWUG2	Chironomidae_cluster387	1
1706	2	SLWUG2	Chironomidae_cluster41	0
1721	2	SLWUG2	Chironomidae_cluster415	0
1736	2	SLWUG2	Chironomidae_cluster44	2
1751	2	SLWUG2	Chironomidae_cluster440	0
1766	2	SLWUG2	Chironomidae_cluster51	0
1781	2	SLWUG2	Chironomidae_cluster532	1
1796	2	SLWUG2	Chironomidae_cluster60	0
1811	2	SLWUG2	Chironomidae_cluster89	0
1826	2	SLWUG2	Chironomidae_cluster9	0
1841	2	SLWUG2	Chloropidae_cluster10	0
1856	2	SLWUG2	Chloropidae_cluster48	1
1871	2	SLWUG2	Chloropidae_cluster8	1
1886	2	SLWUG2	Chrysomelidae_cluster25	1
1901	2	SLWUG2	Chrysomelidae_cluster3	0
1916	2	SLWUG2	Chrysomelidae_cluster30	0
1931	2	SLWUG2	Chrysomelidae_cluster55	0
1946	2	SLWUG2	Chrysomelidae_cluster9	0
1961	2	SLWUG2	Chrysopidae_cluster3	0
1976	2	SLWUG2	Chrysopidae_cluster4	0
1991	2	SLWUG2	Cicadellidae_cluster1	0
2006	2	SLWUG2	Cicadellidae_cluster13	0
2021	2	SLWUG2	Cicadellidae_cluster169	0
2036	2	SLWUG2	Cicadellidae_cluster2	0
2051	2	SLWUG2	Cicadellidae_cluster31	0
2066	2	SLWUG2	Cicadellidae_cluster4	4
2081	2	SLWUG2	Cicadellidae_cluster8	0
2096	2	SLWUG2	Cleridae_cluster1	0
2111	2	SLWUG2	Clubionidae_cluster5	0
2126	2	SLWUG2	Clubionidae_cluster6	2
2141	2	SLWUG2	Clubionidae_cluster8	0
2156	2	SLWUG2	Coccinellidae_cluster1	0
2171	2	SLWUG2	Coccinellidae_cluster11	0
2186	2	SLWUG2	Coccinellidae_cluster19	0
2201	2	SLWUG2	Cryptophagidae_cluster1	0
2216	2	SLWUG2	Cryptophagidae_cluster2	0
2231	2	SLWUG2	Cryptophagidae_cluster3	0
2246	2	SLWUG2	Culicidae_cluster4	0
2261	2	SLWUG2	Curculionidae_cluster1	0
2276	2	SLWUG2	Curculionidae_cluster11	0
2291	2	SLWUG2	Curculionidae_cluster16	0
2306	2	SLWUG2	Curculionidae_cluster2	0
2321	2	SLWUG2	Curculionidae_cluster21	1
2336	2	SLWUG2	Curculionidae_cluster22	0
2351	2	SLWUG2	Curculionidae_cluster24	0
2366	2	SLWUG2	Curculionidae_cluster3	0
2381	2	SLWUG2	Curculionidae_cluster38	0
2396	2	SLWUG2	Curculionidae_cluster5	0
2411	2	SLWUG2	Curculionidae_cluster8	1
2426	2	SLWUG2	Cybaeidae_cluster1	1
2441	2	SLWUG2	Cynipidae_cluster13	0
2456	2	SLWUG2	Diapriidae_cluster1	0
2471	2	SLWUG2	Diapriidae_cluster119	1
2486	2	SLWUG2	Diapriidae_cluster163	0
2501	2	SLWUG2	Diapriidae_cluster169	0
2516	2	SLWUG2	Diapriidae_cluster19	0
2531	2	SLWUG2	Diapriidae_cluster22	0
2546	2	SLWUG2	Diapriidae_cluster30	1
2561	2	SLWUG2	Diapriidae_cluster328	1
2576	2	SLWUG2	Diapriidae_cluster71	0
2591	2	SLWUG2	Diapriidae_cluster9	0
2606	2	SLWUG2	Dictynidae_cluster1	0
2621	2	SLWUG2	Diprionidae_cluster8	0
2636	2	SLWUG2	Dolichopodidae_cluster12	0
2651	2	SLWUG2	Dolichopodidae_cluster38	0
2666	2	SLWUG2	Drosophilidae_cluster1	3
2681	2	SLWUG2	Drosophilidae_cluster11	0
2696	2	SLWUG2	Drosophilidae_cluster12	0
2711	2	SLWUG2	Drosophilidae_cluster2	1
2726	2	SLWUG2	Drosophilidae_cluster3	1
2741	2	SLWUG2	Dryinidae_cluster29	0
2756	2	SLWUG2	Ectobiidae_cluster1	0
2771	2	SLWUG2	Elachistidae_cluster1	0
2786	2	SLWUG2	Elachistidae_cluster2	1
2801	2	SLWUG2	Elachistidae_cluster6	0
2816	2	SLWUG2	Elachistidae_cluster9	0
2831	2	SLWUG2	Elateridae_cluster1	0
2846	2	SLWUG2	Empididae_cluster16	0
2861	2	SLWUG2	Empididae_cluster56	0
2876	2	SLWUG2	Empididae_cluster9	3
2891	2	SLWUG2	Entomobryidae_cluster1	22
2906	2	SLWUG2	Entomobryidae_cluster11	11
2921	2	SLWUG2	Entomobryidae_cluster165	8
2936	2	SLWUG2	Entomobryidae_cluster2	7
2951	2	SLWUG2	Entomobryidae_cluster33	0
2966	2	SLWUG2	Entomobryidae_cluster5	2
2981	2	SLWUG2	Entomobryidae_cluster6	0
2996	2	SLWUG2	Entomobryidae_cluster7	0
3011	2	SLWUG2	Ephydridae_cluster6	0
3026	2	SLWUG2	Eremaeidae_cluster1	0
3041	2	SLWUG2	Eriocraniidae_cluster7	1
3056	2	SLWUG2	Fanniidae_cluster4	0
3071	2	SLWUG2	Fanniidae_cluster8	0
3086	2	SLWUG2	Formicidae_cluster1	1
3101	2	SLWUG2	Formicidae_cluster2	0
3116	2	SLWUG2	Formicidae_cluster3	0
3131	2	SLWUG2	Formicidae_cluster6	2
3146	2	SLWUG2	Formicidae_cluster7	0
3161	2	SLWUG2	Gelechiidae_cluster13	0
3176	2	SLWUG2	Gelechiidae_cluster14	0
3191	2	SLWUG2	Gracillariidae_cluster2	0
3206	2	SLWUG2	Gracillariidae_cluster3	0
3221	2	SLWUG2	Gryllidae_cluster1	1
3236	2	SLWUG2	Gryllidae_cluster2	1
3251	2	SLWUG2	Halolaelapidae_cluster3	0
3266	2	SLWUG2	Heleomyzidae_cluster1	4
3281	2	SLWUG2	Heleomyzidae_cluster10	0
3296	2	SLWUG2	Heleomyzidae_cluster11	0
3311	2	SLWUG2	Heleomyzidae_cluster23	0
3326	2	SLWUG2	Heleomyzidae_cluster45	0
3341	2	SLWUG2	Hybotidae_cluster119	0
3356	2	SLWUG2	Hybotidae_cluster98	0
3371	2	SLWUG2	Hypogastruridae_cluster2	0
3386	2	SLWUG2	Ichneumonidae_cluster1211	0
3401	2	SLWUG2	Ichneumonidae_cluster123	0
3416	2	SLWUG2	Ichneumonidae_cluster125	0
3431	2	SLWUG2	Ichneumonidae_cluster132	0
3446	2	SLWUG2	Ichneumonidae_cluster179	1
3461	2	SLWUG2	Ichneumonidae_cluster221	1
3476	2	SLWUG2	Ichneumonidae_cluster239	0
3491	2	SLWUG2	Ichneumonidae_cluster311	0
3506	2	SLWUG2	Ichneumonidae_cluster319	0
3521	2	SLWUG2	Ichneumonidae_cluster332	0
3536	2	SLWUG2	Ichneumonidae_cluster441	0
3551	2	SLWUG2	Ichneumonidae_cluster512	0
3566	2	SLWUG2	Ichneumonidae_cluster580	0
3581	2	SLWUG2	Ichneumonidae_cluster615	0
3596	2	SLWUG2	Ichneumonidae_cluster64	0
3611	2	SLWUG2	Ichneumonidae_cluster656	1
3626	2	SLWUG2	Ichneumonidae_cluster73	0
3641	2	SLWUG2	Ichneumonidae_cluster743	0
3656	2	SLWUG2	Ichneumonidae_cluster867	0
3671	2	SLWUG2	Ichneumonidae_cluster882	1
3686	2	SLWUG2	Isotomidae_cluster8	0
3701	2	SLWUG2	Latridiidae_cluster1	0
3716	2	SLWUG2	Latridiidae_cluster10	0
3731	2	SLWUG2	Latridiidae_cluster15	0
3746	2	SLWUG2	Latridiidae_cluster2	1
3761	2	SLWUG2	Latridiidae_cluster3	0
3776	2	SLWUG2	Latridiidae_cluster4	0
3791	2	SLWUG2	Latridiidae_cluster7	1
3806	2	SLWUG2	Linyphiidae_cluster112	0
3821	2	SLWUG2	Linyphiidae_cluster20	1
3836	2	SLWUG2	Linyphiidae_cluster57	0
3851	2	SLWUG2	Linyphiidae_cluster87	0
3866	2	SLWUG2	Linyphiidae_cluster89	0
3881	2	SLWUG2	Liocranidae_cluster1	0
3896	2	SLWUG2	Lonchaeidae_cluster1	0
3911	2	SLWUG2	Lycaenidae_cluster1	0
3926	2	SLWUG2	Lygaeidae_cluster1	0
3941	2	SLWUG2	Lymexylidae_cluster1	8
3956	2	SLWUG2	Lyonetiidae_cluster4	2
3971	2	SLWUG2	Lyonetiidae_cluster5	0
3986	2	SLWUG2	Lypusidae_cluster2	0
4001	2	SLWUG2	Megaspilidae_cluster5	0
4016	2	SLWUG2	Milichiidae_cluster1	0
4031	2	SLWUG2	Miridae_cluster1	0
4046	2	SLWUG2	Miridae_cluster2	2
4061	2	SLWUG2	Miridae_cluster20	0
4076	2	SLWUG2	Miridae_cluster26	1
4091	2	SLWUG2	Miridae_cluster35	0
4106	2	SLWUG2	Miridae_cluster7	1
4121	2	SLWUG2	Monotomidae_cluster1	0
4136	2	SLWUG2	Muscidae_cluster11	0
4151	2	SLWUG2	Muscidae_cluster122	0
4166	2	SLWUG2	Muscidae_cluster14	1
4181	2	SLWUG2	Muscidae_cluster2	0
4196	2	SLWUG2	Muscidae_cluster23	0
4211	2	SLWUG2	Muscidae_cluster28	8
4226	2	SLWUG2	Muscidae_cluster31	0
4241	2	SLWUG2	Muscidae_cluster39	1
4256	2	SLWUG2	Muscidae_cluster54	3
4271	2	SLWUG2	Muscidae_cluster73	0
4286	2	SLWUG2	Mycetophagidae_cluster1	0
4301	2	SLWUG2	Mycetophilidae_cluster1	0
4316	2	SLWUG2	Mycetophilidae_cluster103	0
4331	2	SLWUG2	Mycetophilidae_cluster11	0
4346	2	SLWUG2	Mycetophilidae_cluster113	0
4361	2	SLWUG2	Mycetophilidae_cluster148	0
4376	2	SLWUG2	Mycetophilidae_cluster152	0
4391	2	SLWUG2	Mycetophilidae_cluster177	0
4406	2	SLWUG2	Mycetophilidae_cluster185	0
4421	2	SLWUG2	Mycetophilidae_cluster190	1
4436	2	SLWUG2	Mycetophilidae_cluster23	1
4451	2	SLWUG2	Mycetophilidae_cluster27	0
4466	2	SLWUG2	Mycetophilidae_cluster270	0
4481	2	SLWUG2	Mycetophilidae_cluster284	0
4496	2	SLWUG2	Mycetophilidae_cluster29	1
4511	2	SLWUG2	Mycetophilidae_cluster3	0
4526	2	SLWUG2	Mycetophilidae_cluster30	0
4541	2	SLWUG2	Mycetophilidae_cluster306	0
4556	2	SLWUG2	Mycetophilidae_cluster312	0
4571	2	SLWUG2	Mycetophilidae_cluster348	0
4586	2	SLWUG2	Mycetophilidae_cluster45	0
4601	2	SLWUG2	Mycetophilidae_cluster457	1
4616	2	SLWUG2	Mycetophilidae_cluster48	0
4631	2	SLWUG2	Mycetophilidae_cluster5	0
4646	2	SLWUG2	Mycetophilidae_cluster59	0
4661	2	SLWUG2	Mycetophilidae_cluster63	0
4676	2	SLWUG2	Mycetophilidae_cluster9	0
4691	2	SLWUG2	Mycetophilidae_cluster97	0
4706	2	SLWUG2	Nabidae_cluster3	0
4721	2	SLWUG2	Noctuidae_cluster15	0
4736	2	SLWUG2	Noctuidae_cluster26	0
4751	2	SLWUG2	Orchesellidae_cluster1	2
4766	2	SLWUG2	Oribatulidae_cluster1	0
4781	2	SLWUG2	Oribatulidae_cluster2	0
4796	2	SLWUG2	Parasitidae_cluster1	2
4811	2	SLWUG2	Philodromidae_cluster1	1
4826	2	SLWUG2	Philodromidae_cluster10	0
4841	2	SLWUG2	Philodromidae_cluster9	0
4856	2	SLWUG2	Phoridae_cluster102	0
4871	2	SLWUG2	Phoridae_cluster106	1
4886	2	SLWUG2	Phoridae_cluster11	0
4901	2	SLWUG2	Phoridae_cluster115	1
4916	2	SLWUG2	Phoridae_cluster118	0
4931	2	SLWUG2	Phoridae_cluster127	0
4946	2	SLWUG2	Phoridae_cluster13	0
4961	2	SLWUG2	Phoridae_cluster14	0
4976	2	SLWUG2	Phoridae_cluster15	0
4991	2	SLWUG2	Phoridae_cluster155	0
5006	2	SLWUG2	Phoridae_cluster163	0
5021	2	SLWUG2	Phoridae_cluster169	0
5036	2	SLWUG2	Phoridae_cluster17	1
5051	2	SLWUG2	Phoridae_cluster21	0
5066	2	SLWUG2	Phoridae_cluster251	0
5081	2	SLWUG2	Phoridae_cluster253	0
5096	2	SLWUG2	Phoridae_cluster27	0
5111	2	SLWUG2	Phoridae_cluster303	0
5126	2	SLWUG2	Phoridae_cluster31	0
5141	2	SLWUG2	Phoridae_cluster35	0
5156	2	SLWUG2	Phoridae_cluster4	4
5171	2	SLWUG2	Phoridae_cluster42	0
5186	2	SLWUG2	Phoridae_cluster5	0
5201	2	SLWUG2	Phoridae_cluster52	0
5216	2	SLWUG2	Phoridae_cluster53	1
5231	2	SLWUG2	Phoridae_cluster66	0
5246	2	SLWUG2	Phoridae_cluster69	0
5261	2	SLWUG2	Phoridae_cluster88	0
5276	2	SLWUG2	Phoridae_cluster97	0
5291	2	SLWUG2	Polleniidae_cluster1	8
5306	2	SLWUG2	Polleniidae_cluster2	25
5321	2	SLWUG2	Polleniidae_cluster3	4
5336	2	SLWUG2	Polleniidae_cluster4	0
5351	2	SLWUG2	Polleniidae_cluster5	0
5366	2	SLWUG2	Polleniidae_cluster6	1
5381	2	SLWUG2	Polleniidae_cluster7	0
5396	2	SLWUG2	Psychodidae_cluster23	0
5411	2	SLWUG2	Psychodidae_cluster3	1
5426	2	SLWUG2	Psychodidae_cluster6	2
5441	2	SLWUG2	Psyllidae_cluster1	0
5456	2	SLWUG2	Psyllidae_cluster6	0
5471	2	SLWUG2	Pteromalidae_cluster22	1
5486	2	SLWUG2	Ptinidae_cluster4	0
5501	2	SLWUG2	Rhyparochromidae_cluster11	0
5516	2	SLWUG2	Rhyparochromidae_cluster14	0
5531	2	SLWUG2	Rhyparochromidae_cluster4	1
5546	2	SLWUG2	Rhyparochromidae_cluster7	0
5561	2	SLWUG2	Salpingidae_cluster1	0
5576	2	SLWUG2	Scathophagidae_cluster1	28
5591	2	SLWUG2	Scathophagidae_cluster2	0
5606	2	SLWUG2	Scathophagidae_cluster3	1
5621	2	SLWUG2	Scathophagidae_cluster4	0
5636	2	SLWUG2	Scathophagidae_cluster7	4
5651	2	SLWUG2	Sciaridae_cluster1	28
5666	2	SLWUG2	Sciaridae_cluster103	0
5681	2	SLWUG2	Sciaridae_cluster104	0
5696	2	SLWUG2	Sciaridae_cluster12	0
5711	2	SLWUG2	Sciaridae_cluster127	1
5726	2	SLWUG2	Sciaridae_cluster129	0
5741	2	SLWUG2	Sciaridae_cluster130	0
5756	2	SLWUG2	Sciaridae_cluster14	0
5771	2	SLWUG2	Sciaridae_cluster145	0
5786	2	SLWUG2	Sciaridae_cluster155	0
5801	2	SLWUG2	Sciaridae_cluster159	0
5816	2	SLWUG2	Sciaridae_cluster161	0
5831	2	SLWUG2	Sciaridae_cluster164	0
5846	2	SLWUG2	Sciaridae_cluster2	51
5861	2	SLWUG2	Sciaridae_cluster219	0
5876	2	SLWUG2	Sciaridae_cluster23	0
5891	2	SLWUG2	Sciaridae_cluster29	0
5906	2	SLWUG2	Sciaridae_cluster3	0
5921	2	SLWUG2	Sciaridae_cluster30	0
5936	2	SLWUG2	Sciaridae_cluster38	0
5951	2	SLWUG2	Sciaridae_cluster39	0
5966	2	SLWUG2	Sciaridae_cluster4	0
5981	2	SLWUG2	Sciaridae_cluster40	0
5996	2	SLWUG2	Sciaridae_cluster432	1
6011	2	SLWUG2	Sciaridae_cluster45	0
6026	2	SLWUG2	Sciaridae_cluster468	0
6041	2	SLWUG2	Sciaridae_cluster5	0
6056	2	SLWUG2	Sciaridae_cluster6	0
6071	2	SLWUG2	Sciaridae_cluster62	0
6086	2	SLWUG2	Sciaridae_cluster7	0
6101	2	SLWUG2	Sciaridae_cluster72	1
6116	2	SLWUG2	Sciaridae_cluster76	1
6131	2	SLWUG2	Sciaridae_cluster8	0
6146	2	SLWUG2	Sciaridae_cluster80	15
6161	2	SLWUG2	Sciaridae_cluster84	0
6176	2	SLWUG2	Sciaridae_cluster86	1
6191	2	SLWUG2	Sciaridae_cluster87	0
6206	2	SLWUG2	Sciaridae_cluster93	1
6221	2	SLWUG2	Sciaridae_cluster95	0
6236	2	SLWUG2	Sciaridae_cluster97	0
6251	2	SLWUG2	Scirtidae_cluster1	3
6266	2	SLWUG2	Scirtidae_cluster3	0
6281	2	SLWUG2	Scirtidae_cluster4	1
6296	2	SLWUG2	Scirtidae_cluster6	1
6311	2	SLWUG2	Segestriidae_cluster1	0
6326	2	SLWUG2	Sepsidae_cluster2	0
6341	2	SLWUG2	Sepsidae_cluster4	0
6356	2	SLWUG2	Sepsidae_cluster6	0
6371	2	SLWUG2	Sepsidae_cluster7	0
6386	2	SLWUG2	Silvanidae_cluster1	2
6401	2	SLWUG2	Simuliidae_cluster1	0
6416	2	SLWUG2	Sphaeroceridae_cluster1	2
6431	2	SLWUG2	Sphaeroceridae_cluster10	0
6446	2	SLWUG2	Sphaeroceridae_cluster12	0
6461	2	SLWUG2	Sphaeroceridae_cluster25	0
6476	2	SLWUG2	Sphaeroceridae_cluster36	0
6491	2	SLWUG2	Sphaeroceridae_cluster5	0
6506	2	SLWUG2	Sphaeroceridae_cluster63	0
6521	2	SLWUG2	Sphaeroceridae_cluster8	0
6536	2	SLWUG2	Staphylinidae_cluster210	1
6551	2	SLWUG2	Staphylinidae_cluster22	2
6566	2	SLWUG2	Staphylinidae_cluster25	0
6581	2	SLWUG2	Staphylinidae_cluster29	0
6596	2	SLWUG2	Staphylinidae_cluster4	0
6611	2	SLWUG2	Staphylinidae_cluster7	0
6626	2	SLWUG2	Staphylinidae_cluster9	0
6641	2	SLWUG2	Staphylinidae_cluster95	1
6656	2	SLWUG2	Tachinidae_cluster107	0
6671	2	SLWUG2	Tachinidae_cluster14	0
6686	2	SLWUG2	Tachinidae_cluster19	0
6701	2	SLWUG2	Tachinidae_cluster2	0
6716	2	SLWUG2	Tachinidae_cluster29	0
6731	2	SLWUG2	Tachinidae_cluster5	0
6746	2	SLWUG2	Tachinidae_cluster6	2
6761	2	SLWUG2	Tachinidae_cluster8	0
6776	2	SLWUG2	Tachinidae_cluster81	0
6791	2	SLWUG2	Tenthredinidae_cluster1	0
6806	2	SLWUG2	Tenthredinidae_cluster63	0
6821	2	SLWUG2	Tephritidae_cluster16	0
6836	2	SLWUG2	Tetragnathidae_cluster3	1
6851	2	SLWUG2	Theridiidae_cluster1	1
6866	2	SLWUG2	Theridiidae_cluster2	0
6881	2	SLWUG2	Theridiidae_cluster9	0
6896	2	SLWUG2	Thomisidae_cluster1	0
6911	2	SLWUG2	Thomisidae_cluster3	0
6926	2	SLWUG2	Thripidae_cluster1	26
6941	2	SLWUG2	Thripidae_cluster2	0
6956	2	SLWUG2	Thripidae_cluster3	0
6971	2	SLWUG2	Thripidae_cluster6	0
6986	2	SLWUG2	Thripidae_cluster7	0
7001	2	SLWUG2	Thripidae_cluster9	0
7016	2	SLWUG2	Throscidae_cluster4	0
7031	2	SLWUG2	Tortricidae_cluster1	0
7046	2	SLWUG2	Tortricidae_cluster72	0
7061	2	SLWUG2	Tortricidae_cluster92	0
7076	2	SLWUG2	Trichoceridae_cluster1	2
7091	2	SLWUG2	Trichoceridae_cluster2	1
7106	2	SLWUG2	Trichoceridae_cluster3	6
7121	2	SLWUG2	Triozidae_cluster1	0
7136	2	SLWUG2	Triozidae_cluster17	0
7151	2	SLWUG2	Triozidae_cluster3	0
7166	2	SLWUG2	Triozidae_cluster5	0
1	3	S5MEZA	Acanthosomatidae_cluster1	0
16	3	S5MEZA	Acaridae_cluster3	0
31	3	S5MEZA	Acaridae_cluster6	0
46	3	S5MEZA	Agromyzidae_cluster46	0
61	3	S5MEZA	Agromyzidae_cluster57	0
76	3	S5MEZA	Amaurobiidae_cluster1	0
91	3	S5MEZA	Anisopodidae_cluster1	0
106	3	S5MEZA	Anisopodidae_cluster2	16
121	3	S5MEZA	Anisopodidae_cluster3	0
136	3	S5MEZA	Anisopodidae_cluster4	0
151	3	S5MEZA	Anisopodidae_cluster5	0
166	3	S5MEZA	Anobiidae_cluster1	0
181	3	S5MEZA	Anthomyiidae_cluster103	0
196	3	S5MEZA	Anthomyiidae_cluster2	0
211	3	S5MEZA	Anthomyiidae_cluster21	0
226	3	S5MEZA	Anthomyiidae_cluster26	1
241	3	S5MEZA	Anthomyiidae_cluster32	5
256	3	S5MEZA	Anthomyiidae_cluster39	0
271	3	S5MEZA	Anthomyiidae_cluster61	0
286	3	S5MEZA	Anthomyiidae_cluster74	1
301	3	S5MEZA	Anthribidae_cluster1	0
316	3	S5MEZA	Anystidae_cluster3	0
331	3	S5MEZA	Aphididae_cluster15	0
346	3	S5MEZA	Aphididae_cluster16	0
361	3	S5MEZA	Aphididae_cluster2	0
376	3	S5MEZA	Aphididae_cluster36	0
391	3	S5MEZA	Aphididae_cluster5	0
406	3	S5MEZA	Apidae_cluster2	0
421	3	S5MEZA	Apidae_cluster43	0
436	3	S5MEZA	Araneidae_cluster4	0
451	3	S5MEZA	Ascidae_cluster2	4
466	3	S5MEZA	Aulacigastridae_cluster1	0
481	3	S5MEZA	Aulacigastridae_cluster2	0
496	3	S5MEZA	Blattidae_cluster1	1
511	3	S5MEZA	Bolitophilidae_cluster1	0
526	3	S5MEZA	Bolitophilidae_cluster4	0
541	3	S5MEZA	Braconidae_cluster148	0
556	3	S5MEZA	Braconidae_cluster315	1
571	3	S5MEZA	Braconidae_cluster44	0
586	3	S5MEZA	Braconidae_cluster52	0
601	3	S5MEZA	Braconidae_cluster529	0
616	3	S5MEZA	Braconidae_cluster638	0
631	3	S5MEZA	Braconidae_cluster68	1
646	3	S5MEZA	Brentidae_cluster1	0
661	3	S5MEZA	Caeciliusidae_cluster1	0
676	3	S5MEZA	Calliphoridae_cluster3	0
691	3	S5MEZA	Calliphoridae_cluster7	0
706	3	S5MEZA	Cecidomyiidae_cluster130	0
721	3	S5MEZA	Cecidomyiidae_cluster132	0
736	3	S5MEZA	Cecidomyiidae_cluster1372	0
751	3	S5MEZA	Cecidomyiidae_cluster1412	0
766	3	S5MEZA	Cecidomyiidae_cluster142	0
781	3	S5MEZA	Cecidomyiidae_cluster148	0
796	3	S5MEZA	Cecidomyiidae_cluster153	0
811	3	S5MEZA	Cecidomyiidae_cluster156	0
826	3	S5MEZA	Cecidomyiidae_cluster1587	0
841	3	S5MEZA	Cecidomyiidae_cluster172	0
856	3	S5MEZA	Cecidomyiidae_cluster174	2
871	3	S5MEZA	Cecidomyiidae_cluster177	0
886	3	S5MEZA	Cecidomyiidae_cluster194	0
901	3	S5MEZA	Cecidomyiidae_cluster198	0
916	3	S5MEZA	Cecidomyiidae_cluster2	0
931	3	S5MEZA	Cecidomyiidae_cluster2096	0
946	3	S5MEZA	Cecidomyiidae_cluster23	0
961	3	S5MEZA	Cecidomyiidae_cluster25	0
976	3	S5MEZA	Cecidomyiidae_cluster313	0
991	3	S5MEZA	Cecidomyiidae_cluster316	0
1006	3	S5MEZA	Cecidomyiidae_cluster32	8
1021	3	S5MEZA	Cecidomyiidae_cluster34	0
1036	3	S5MEZA	Cecidomyiidae_cluster43	0
1051	3	S5MEZA	Cecidomyiidae_cluster436	0
1066	3	S5MEZA	Cecidomyiidae_cluster46	0
1081	3	S5MEZA	Cecidomyiidae_cluster544	0
1096	3	S5MEZA	Cecidomyiidae_cluster599	0
1111	3	S5MEZA	Cecidomyiidae_cluster6	0
1126	3	S5MEZA	Cecidomyiidae_cluster615	0
1141	3	S5MEZA	Cecidomyiidae_cluster653	0
1156	3	S5MEZA	Cecidomyiidae_cluster662	0
1171	3	S5MEZA	Cecidomyiidae_cluster70	0
1186	3	S5MEZA	Cecidomyiidae_cluster790	0
1201	3	S5MEZA	Cecidomyiidae_cluster849	1
1216	3	S5MEZA	Cecidomyiidae_cluster920	0
1231	3	S5MEZA	Cecidomyiidae_cluster99	0
1246	3	S5MEZA	Cerambycidae_cluster17	1
1261	3	S5MEZA	Cerambycidae_cluster3	0
1276	3	S5MEZA	Ceraphronidae_cluster123	0
1291	3	S5MEZA	Ceraphronidae_cluster4	0
1306	3	S5MEZA	Ceraphronidae_cluster9	1
1321	3	S5MEZA	Ceratopogonidae_cluster44	0
1336	3	S5MEZA	Ceratopogonidae_cluster45	0
1351	3	S5MEZA	Ceratopogonidae_cluster67	0
1366	3	S5MEZA	Chamaemyiidae_cluster1	1
1381	3	S5MEZA	Chironomidae_cluster1	25
1396	3	S5MEZA	Chironomidae_cluster10	0
1411	3	S5MEZA	Chironomidae_cluster104	0
1426	3	S5MEZA	Chironomidae_cluster105	0
1441	3	S5MEZA	Chironomidae_cluster11	0
1456	3	S5MEZA	Chironomidae_cluster15	1
1471	3	S5MEZA	Chironomidae_cluster17	0
1486	3	S5MEZA	Chironomidae_cluster19	0
1501	3	S5MEZA	Chironomidae_cluster2	0
1516	3	S5MEZA	Chironomidae_cluster222	0
1531	3	S5MEZA	Chironomidae_cluster224	0
1546	3	S5MEZA	Chironomidae_cluster23	0
1561	3	S5MEZA	Chironomidae_cluster24	17
1576	3	S5MEZA	Chironomidae_cluster25	1
1591	3	S5MEZA	Chironomidae_cluster26	0
1606	3	S5MEZA	Chironomidae_cluster3	0
1621	3	S5MEZA	Chironomidae_cluster30	0
